district,transaction_house,transaction_time,transaction_area,total_price,average_price,storey,deco,house_url,agent_name,career_years,agent_location,agent_rank,agent_url
顺义,金地未未来,2020-04,56.01平米,140-146万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101106521568.html,郭子仪,5年以上,石园北店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020056942/
顺义,双裕小区,2020-04,60.48平米,245-249万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106829771.html,高振光,4-5年,白露广场一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020275388/
顺义,西辛北区,2020-04,74.1平米,259-286万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/BJ0034591593.html,,,,,
顺义,IDCITY艾迪城,2020-04,61.38平米,274-279万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101105212906.html,南文婷,5年以上,香蜜湾店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020060386/
顺义,香花畦家园,2020-04,118.08平米,471-480万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101103036023.html,钟侠女,5年以上,鼎石店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020073683/
顺义,鲁能7号院颐景溪园,2020-04,117.99平米,400-411万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101104210284.html,,,,,
顺义,东亚创展国际,2020-04,40.06平米,107-110万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/BJ0034458261.html,,,,,
顺义,东方太阳城,2020-04,223平米,892-985万,--元/平,底层,其他,https://bj.lianjia.com/chengjiao/101086153745.html,,,,,
顺义,蓝岸丽舍五期,2020-04,338.86平米,777-858万,--元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101103117578.html,纪海波,4-5年,东方太阳城店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020235300/
顺义,金汉绿港五区,2020-04,76.22平米,323-356万,--元/平,高楼层,其他,https://bj.lianjia.com/chengjiao/101106260407.html,高远,5年以上,幸福店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010134175/
顺义,建新南区,2020-04,98.39平米,430-475万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101104673898.html,原旭东,5年以上,建新北店B店,买卖经纪人,https://dianpu.lianjia.com/1000000020031450/
顺义,金汉绿港五区,2020-04,111.48平米,438-485万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101106101840.html,亢国锋,5年以上,新金汉绿港店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020068863/
顺义,名都园,2020-04,147平米,687-760万,--元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101092311162.html,,,,,
顺义,金汉绿港三区,2020-04,79.4平米,317-324万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101105668416.html,曹万明,5年以上,金宝天阶店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020102286/
顺义,香花畦家园,2020-04,141.37平米,614-627万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106103043.html,张孝江,5年以上,鼎石店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020162261/
顺义,馨港庄园三区,2020-04,63平米,204-209万,--元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106518503.html,席梦莹,4-5年,馨港商业街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020176753/
顺义,香悦四季,2020-03,115平米,468万,40696元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101106354183.html,夏占龙,5年以上,怡馨家园A店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020015916/
顺义,北京苏活四区,2020-04,88.94平米,294-299万,--元/平,底层,精装,https://bj.lianjia.com/chengjiao/101106916978.html,闫加龙,5年以上,馨港商业街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020039747/
顺义,南竺园,2020-04,71.58平米,221-226万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101106674764.html,李阳,5年以上,首都机场京客隆店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010143750/
顺义,仓上小区,2020-04,65.8平米,233-238万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106882908.html,常涛,5年以上,北京奥林匹克花园店A,买卖经纪人,https://dianpu.lianjia.com/1000000020038463/
顺义,吉祥雅筑,2020-04,61.26平米,230-236万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101106874897.html,王欢,4-5年,中粮祥云店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020256813/
顺义,水色时光四区,2020-04,102平米,234-239万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101100760411.html,,,,,
顺义,IDCITY艾迪城,2020-04,108.02平米,465-514万,--元/平,底层,其他,https://bj.lianjia.com/chengjiao/101103635034.html,赵沙,5年以上,中粮祥云店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010091111/
顺义,吉祥雅筑,2020-04,85.26平米,309-316万,--元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101106788383.html,韩保丰,4-5年,中粮祥云店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020283584/
顺义,石园西区,2020-04,58.3平米,206-215万,--元/平,底层,其他,https://bj.lianjia.com/chengjiao/BJ0035031213.html,,,,,
顺义,馨港庄园三区,2020-04,85.31平米,258-263万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101104487484.html,常江,5年以上,馨港商业街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020025581/
顺义,金汉绿港一区,2020-04,59.98平米,260-265万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107084640.html,马开丽,5年以上,新金汉绿港店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020141059/
顺义,金汉绿港五区,2020-04,84.59平米,305-312万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101106446872.html,康光旭,5年以上,龙湖香醍店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010144283/
顺义,仓上小区,2020-04,60.54平米,209-231万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/BJ0035067046.html,,,,,
顺义,东兴一区,2020-04,69.6平米,261-266万,--元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101104964772.html,刘波兰,5年以上,幸福店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020030433/
顺义,怡馨家园,2020-04,117.66平米,475-525万,--元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/BJ0035046601.html,,,,,
顺义,龙苑别墅,2020-04,885.13平米,2925-3232万,--元/平,底层,精装,https://bj.lianjia.com/chengjiao/101103201164.html,李华,5年以上,万科聚乐汇店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020005111/
顺义,馨港庄园三区,2020-04,68.08平米,184-187万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101103892010.html,王洪岩,5年以上,馨港商业街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020103673/
顺义,裕龙一区,2020-04,91.45平米,337-344万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107309387.html,黄小翠,5年以上,裕龙一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010085408/
顺义,天竺花园,2020-04,59.47平米,254-259万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101106612361.html,刘文龙,5年以上,中央别墅区店A店,综合经纪人,https://dianpu.lianjia.com/1000000010138229/
顺义,西辛北区,2020-04,74.24平米,255-261万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101106338279.html,周成,3-4年,新西辛店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020323142/
顺义,香悦四季,2020-03,34.02平米,49-50万,--元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/101104491692.html,,,,,
顺义,北京苏活二区,2020-04,129平米,372-411万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101088645565.html,,,,,
顺义,仓上小区,2020-03,75.13平米,260万,34607元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106627751.html,隋新颖,5年以上,首开香溪郡店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010133868/
顺义,裕龙一区,2020-04,149.47平米,495-505万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106952207.html,程志佳,5年以上,裕龙三区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020112406/
顺义,怡馨家园,2020-04,112.1平米,500-511万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107085011.html,孙晓龙,5年以上,怡馨家园A店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010092090/
顺义,东方太阳城,2020-04,168平米,545-556万,--元/平,底层,毛坯,https://bj.lianjia.com/chengjiao/101104997666.html,韩庆泉,5年以上,东方太阳城商业街店A,买卖经纪人,https://dianpu.lianjia.com/1000000010084056/
顺义,西辛南区,2020-04,60.17平米,243-248万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107213846.html,张璇,5年以上,新西辛店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020112624/
顺义,双阳南区,2020-04,162.49平米,246-250万,--元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101104779369.html,翟蒙蒙,4-5年,柏林店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020199143/
顺义,双阳南区,2020-04,90.67平米,211-220万,--元/平,底层,其他,https://bj.lianjia.com/chengjiao/BJ0035031758.html,,,,,
顺义,石园南区,2020-04,79.07平米,255-261万,--元/平,底层,其他,https://bj.lianjia.com/chengjiao/101106752203.html,谭晓霞,5年以上,石园东苑店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020032647/
顺义,港馨家园东区,2020-03,94.2平米,260万,27601元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101105758806.html,张黎,5年以上,港馨东区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020119185/
顺义,西平街一里,2020-03,58.54平米,180万,30749元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101106814432.html,杨百灵,5年以上,新城国际一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010131014/
顺义,馨港庄园二区,2020-03,153.14平米,400万,26120元/平,底层,其他,https://bj.lianjia.com/chengjiao/101105109601.html,付思吉,5年以上,南竺园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010146069/
顺义,义宾北区,2020-03,65.35平米,217万,33206元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107109899.html,郝天璇,4-5年,西辛南区地铁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020290435/
顺义,仓上小区,2020-03,79.93平米,256万,32029元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101104415274.html,姚丹丹,5年以上,东方太阳城店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020054834/
顺义,仓上小区,2020-04,76.84平米,268-273万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106695144.html,付子猛,5年以上,新仓上店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010096971/
顺义,裕龙三区,2020-04,84.81平米,296-327万,--元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101090782538.html,,,,,
顺义,红杉一品,2020-03,87.95平米,413万,46936元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101105939894.html,张凤兰,5年以上,馨港商业街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020163743/
顺义,西辛北区,2020-04,88.77平米,297-303万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101106698764.html,张伟,4-5年,西辛南区地铁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020216143/
顺义,恒华湖公馆,2020-04,141.11平米,503万,35646元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101104858409.html,张莹雪,5年以上,石园东店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020064772/
顺义,东兴一区,2020-04,66.98平米,254-259万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106761625.html,孙明阳,5年以上,新金汉绿港店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020036354/
顺义,裕龙四区,2020-04,104.41平米,372-379万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101105743112.html,于艳敏,5年以上,裕龙三区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020117566/
顺义,樱花园一区,2020-03,92平米,278万,30218元/平,中楼层,毛坯,https://bj.lianjia.com/chengjiao/101106341102.html,赵立伟,5年以上,樱花园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020048415/
顺义,石园北区,2020-04,114.53平米,353-355万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106792611.html,刘翠华,5年以上,新石园北区店C店,买卖经纪人,https://dianpu.lianjia.com/1000000020071559/
顺义,建新北区,2020-04,60平米,283-312万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101087789521.html,王旭光,5年以上,怡馨家园A店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020067692/
顺义,白露雅园东区,2020-04,111.02平米,446-455万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101106580198.html,张亮,4-5年,白露广场一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020240378/
顺义,香悦四季,2020-04,112.72平米,594-606万,--元/平,底层,精装,https://bj.lianjia.com/chengjiao/101106283194.html,荆功雨,5年以上,马坡店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020027671/
顺义,万科四季花城,2020-04,109.09平米,525-536万,--元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107088074.html,胡宇泽,4-5年,光明中心店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020205647/
顺义,金宝城北区,2020-04,96.1平米,347-354万,--元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101103866695.html,燕飞,5年以上,香悦四季店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020138100/
顺义,金宝城北区,2020-04,92.27平米,312-319万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106995060.html,刘海龙,5年以上,香悦四季店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010137914/
顺义,龙湖好望山,2020-04,303.41平米,723-738万,--元/平,地下室,毛坯,https://bj.lianjia.com/chengjiao/101106041095.html,王薇,5年以上,万科聚乐汇店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020051392/
顺义,阳光水岸,2020-04,71.17平米,258-263万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107100551.html,李忠平,5年以上,光明中心店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020158856/
顺义,西辛南区,2020-04,74.59平米,263-268万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101106982689.html,秦伟,5年以上,新西辛店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020009865/
顺义,石园东苑,2020-04,83.63平米,293-298万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101104736446.html,刘惠敏,4-5年,石园东苑店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020179246/
顺义,前进花园牡丹苑,2020-04,104.24平米,375-381万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106818416.html,牛慧鹏,4-5年,石门地铁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020267667/
顺义,东方太阳城,2020-04,260.6平米,842-859万,--元/平,底层,毛坯,https://bj.lianjia.com/chengjiao/101103309672.html,孙宝明,5年以上,裕龙国泰店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020117546/
顺义,金汉绿港四区,2020-04,127.37平米,525-536万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107337976.html,孔令林,5年以上,幸福店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020021609/
顺义,浅山香邑,2020-04,87.55平米,206-227万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101103333961.html,,,,,
顺义,顺鑫朗郡,2020-04,89.6平米,264-269万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107253173.html,龚振武,5年以上,龙湖香醍店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020043453/
顺义,滨河小区,2020-04,75.96平米,251-255万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101106724314.html,刘克庆,5年以上,滨河店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020050966/
顺义,裕龙四区,2020-04,70.59平米,264-291万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/BJ0035694145.html,,,,,
顺义,龙湾别墅,2020-04,375.45平米,1980-2020万,--元/平,地下室,其他,https://bj.lianjia.com/chengjiao/101105479434.html,孙丹丹,5年以上,中央别墅区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020109890/
顺义,龙湖大名居,2020-04,87.51平米,238-243万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101105545293.html,赵海龙,5年以上,花溪渡店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020027154/
顺义,中铁花溪渡,2020-04,84.62平米,355-362万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106446464.html,徐召,5年以上,五道口城铁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010144176/
